type,it,signal_threshold,traders,random,market_maker,chartist,fundamentalist,is_recovered,time_to_recover,before_price,after_price,before_return,after_return,last_ask_orders_count,last_bid_orders_count,event_ask_orders_count,event_bid_orders_count,diff_ask_orders_count,diff_bid_orders_count,avg_diff_before_event,avg_diff_after_event
SignalThreshold,200,0,['MarketMaker'],50,100,5,25,False,,100.25999999999998,,0.0005690808059260532,,1344,1510,1818,1757,-474,-247,75.29999999999995,71.40000000000009
SignalThreshold,200,0,['MarketMaker'],20,100,10,10,False,,101.1,,0.000586706395572205,,1771,1591,1668,1703,103,-112,30.0,42.5
SignalThreshold,200,0,['MarketMaker'],20,100,10,25,False,,101.66,,0.0006565122281710987,,1315,1550,1674,1653,-359,-103,16.40000000000009,13.099999999999909
SignalThreshold,200,0,['MarketMaker'],50,100,10,10,False,,100.79999999999998,,0.0005036949242861521,,1842,1881,1724,1755,118,126,17.09999999999991,38.299999999999955
SignalThreshold,200,0,['MarketMaker'],50,100,10,25,False,,100.77999999999999,,0.0007631713137871704,,1405,1723,1730,1765,-325,-42,36.299999999999955,34.600000000000136
SignalThreshold,200,0,['MarketMaker'],20,100,25,10,False,,99.28999999999999,,0.00031872027465872516,,1839,1376,1715,1693,124,-317,16.0,35.09999999999991
SignalThreshold,200,0,['MarketMaker'],20,100,25,25,False,,102.29999999999998,,0.0006618001522428522,,710,1849,1701,1700,-991,149,7.800000000000182,4.7000000000000455
SignalThreshold,200,0,['MarketMaker'],50,100,25,10,False,,99.96,,0.0005187256699030789,,1658,1987,1797,1833,-139,154,38.700000000000045,41.90000000000009
SignalThreshold,200,0,['MarketMaker'],50,100,25,25,False,,100.26999999999998,,0.0006048967700680185,,1331,1800,1831,1741,-500,59,79.30000000000018,76.69999999999982
SignalThreshold,200,0,['Fundamentalist'],20,1,5,10,False,,96.61999999999998,,0.001119900447018079,,1355,1358,1522,1398,-167,-40,131.79999999999995,130.5999999999999
SignalThreshold,200,0,['Fundamentalist'],20,1,5,25,False,,107.10000000000002,,0.00011136671602263844,,1108,1417,1254,1568,-146,-151,320.20000000000005,307.29999999999995
SignalThreshold,200,0,['Fundamentalist'],50,1,5,10,False,,98.05000000000001,,0.000629899986698302,,1546,1713,1670,1529,-124,184,137.5999999999999,140.19999999999982
SignalThreshold,200,0,['Fundamentalist'],50,1,5,25,False,,96.61000000000001,,0.00033122095130917533,,1661,1479,1575,1537,86,-58,22.0,54.5
SignalThreshold,200,0,['Fundamentalist'],20,1,10,10,False,,105.97,,0.001011063080658161,,1326,1588,1368,1545,-42,43,166.29999999999995,180.79999999999995
SignalThreshold,200,0,['Fundamentalist'],20,1,10,25,False,,110.01000000000002,,0.0011632941109039757,,420,1629,1241,1575,-821,54,316.9000000000001,339.29999999999995
SignalThreshold,200,0,['Fundamentalist'],50,1,10,10,False,,102.96999999999998,,0.00042499154831374,,1843,1458,1532,1668,311,-210,129.0999999999999,120.20000000000005
SignalThreshold,200,0,['Fundamentalist'],50,1,10,25,False,,102.16,,0.0006403575506917399,,1164,1807,1578,1662,-414,145,52.600000000000136,71.40000000000009
SignalThreshold,200,0,['Fundamentalist'],20,1,25,10,False,,99.86999999999999,,0.0005189274610612631,,1764,1385,1605,1616,159,-231,7.2000000000000455,1.5
SignalThreshold,200,0,['Fundamentalist'],20,1,25,25,False,,96.55,,0.00023299648226568942,,1429,1527,1576,1505,-147,22,88.70000000000005,81.5
SignalThreshold,200,0,['Fundamentalist'],50,1,25,10,False,,98.86,,0.0007769266417636876,,1996,1303,1721,1609,275,-306,109.60000000000014,112.20000000000005
SignalThreshold,200,0,['Fundamentalist'],50,1,25,25,False,,95.50000000000001,,0.0003780273969009172,,1947,1258,1687,1553,260,-295,169.20000000000005,120.29999999999995
SignalThreshold,200,0,['Fundamentalist'],20,5,5,10,False,,104.92999999999999,,0.000636339583785487,,799,1682,1340,1599,-541,83,245.4000000000001,260.29999999999995
SignalThreshold,200,0,['Fundamentalist'],20,5,5,25,False,,101.27000000000001,,0.00012416049779756256,,1505,1336,1460,1559,45,-223,96.0,91.79999999999995
SignalThreshold,200,0,['Fundamentalist'],50,5,5,10,False,,96.04000000000002,,0.00027446205764306177,,1854,1501,1670,1482,184,19,185.89999999999986,195.29999999999995
SignalThreshold,200,0,['Fundamentalist'],50,5,5,25,False,,105.42999999999999,,0.0006158496463219849,,1536,1692,1465,1617,71,75,160.20000000000005,130.39999999999986
SignalThreshold,200,0,['Fundamentalist'],20,5,10,10,False,,98.22,,0.0002795932035259709,,1734,1009,1587,1533,147,-524,34.5,69.5
SignalThreshold,200,0,['Fundamentalist'],20,5,10,25,False,,99.92,,0.00111528356950548,,1174,1523,1599,1455,-425,68,146.5,124.69999999999982
SignalThreshold,200,0,['Fundamentalist'],50,5,10,10,False,,100.75999999999999,,0.00016168254580568086,,1550,1678,1566,1584,-16,94,25.0,19.0
SignalThreshold,200,0,['Fundamentalist'],50,5,10,25,False,,97.66,,0.0011070743792991674,,1196,1647,1627,1511,-431,136,139.79999999999995,117.39999999999986
SignalThreshold,200,0,['Fundamentalist'],20,5,25,10,False,,100.59,,0.0005835346840250681,,1647,1442,1551,1607,96,-165,66.20000000000005,51.600000000000136
SignalThreshold,200,0,['Fundamentalist'],20,5,25,25,False,,106.93000000000002,,0.0009574205266659014,,1140,1690,1416,1670,-276,20,245.0,273.0
SignalThreshold,200,0,['Fundamentalist'],50,5,25,10,False,,100.78999999999999,,0.00018995324578974216,,1711,1924,1610,1678,101,246,56.19999999999982,54.799999999999955
SignalThreshold,200,0,['Fundamentalist'],50,5,25,25,False,,100.86999999999999,,0.00012780501001574476,,1913,1425,1613,1689,300,-264,67.79999999999995,56.299999999999955
SignalThreshold,200,0,['Fundamentalist'],20,10,5,10,False,,100.95,,0.0006833314857337487,,1010,1600,1596,1561,-586,39,30.600000000000136,22.299999999999955
SignalThreshold,200,0,['Fundamentalist'],20,10,5,25,False,,107.04,,0.0006408697802346724,,1271,1202,1355,1533,-84,-331,163.5,183.70000000000005
SignalThreshold,200,0,['Fundamentalist'],50,10,5,10,False,,96.63,,0.00013270093207355346,,1755,1640,1655,1563,100,77,92.29999999999995,80.19999999999982
SignalThreshold,200,0,['Fundamentalist'],50,10,5,25,False,,97.03,,2.2739315506419304e-07,,1730,856,1644,1538,86,-682,77.90000000000009,90.09999999999991
SignalThreshold,200,0,['Fundamentalist'],20,10,10,10,False,,98.90999999999998,,0.0001977740478775484,,1233,1598,1621,1543,-388,55,79.79999999999995,80.69999999999982
SignalThreshold,200,0,['Fundamentalist'],20,10,10,25,False,,99.93999999999998,,0.00043591312146400667,,1569,1188,1533,1630,36,-442,97.0,69.0
SignalThreshold,200,0,['Fundamentalist'],50,10,10,10,False,,99.36,,0.00037535604555305225,,1752,1299,1650,1604,102,-305,29.299999999999955,35.200000000000045
SignalThreshold,200,0,['Fundamentalist'],50,10,10,25,False,,93.16000000000001,,3.4406907255740656e-05,,1869,993,1673,1428,196,-435,246.9000000000001,214.79999999999995
SignalThreshold,200,0,['Fundamentalist'],20,10,25,10,False,,98.50999999999999,,0.0004981826285818914,,1143,1695,1611,1567,-468,128,60.0,34.0
SignalThreshold,200,0,['Fundamentalist'],20,10,25,25,False,,95.75,,-0.00020199310459878615,,1816,1377,1646,1498,170,-121,132.69999999999982,147.29999999999995
SignalThreshold,200,0,['Fundamentalist'],50,10,25,10,False,,100.11,,0.00046047727536661193,,1766,1803,1720,1766,46,37,60.200000000000045,41.59999999999991
SignalThreshold,200,0,['Fundamentalist'],50,10,25,25,False,,102.22999999999999,,0.0003063266157495558,,1690,1332,1619,1712,71,-380,120.70000000000005,81.89999999999986
SignalThreshold,200,0,['Fundamentalist'],20,25,5,10,False,,101.70999999999997,,0.0007087729507943988,,799,1624,1506,1625,-707,-1,112.59999999999991,116.5
SignalThreshold,200,0,['Fundamentalist'],20,25,5,25,False,,95.25000000000001,,0.00033156645551531345,,1140,1406,1623,1430,-483,-24,206.70000000000005,201.4000000000001
SignalThreshold,200,0,['Fundamentalist'],50,25,5,10,False,,97.61,,0.0003239094103475262,,1790,1294,1668,1617,122,-323,49.100000000000136,44.19999999999982
SignalThreshold,200,0,['Fundamentalist'],50,25,5,25,False,,101.88999999999999,,0.00038076641634857464,,1131,1852,1672,1704,-541,148,49.799999999999955,19.90000000000009
SignalThreshold,200,0,['Fundamentalist'],20,25,10,10,False,,101.79999999999998,,0.0005619986581109441,,1320,1527,1533,1585,-213,-58,50.40000000000009,60.299999999999955
SignalThreshold,200,0,['Fundamentalist'],20,25,10,25,False,,98.97,,0.0004987318877931767,,1290,1492,1624,1590,-334,-98,44.0,36.799999999999955
SignalThreshold,200,0,['Fundamentalist'],50,25,10,10,False,,97.96,,0.00025389067732129963,,1782,1598,1641,1598,141,0,32.0,49.399999999999864
SignalThreshold,200,0,['Fundamentalist'],50,25,10,25,False,,102.6,,0.0007225719674189819,,1305,1711,1585,1711,-280,0,103.39999999999986,150.70000000000005
SignalThreshold,200,0,['Fundamentalist'],20,25,25,10,False,,99.0,,0.0004513704135566356,,1417,1771,1660,1582,-243,189,80.60000000000014,75.0
SignalThreshold,200,0,['Fundamentalist'],20,25,25,25,False,,93.16,,-0.00025444746052926927,,1570,1343,1548,1436,22,-93,102.79999999999995,112.40000000000009
SignalThreshold,200,0,['Fundamentalist'],50,25,25,10,False,,97.85999999999999,,0.0002869133468787914,,1852,1485,1723,1639,129,-154,117.40000000000009,82.19999999999982
SignalThreshold,200,0,['Fundamentalist'],50,25,25,25,False,,100.85000000000001,,0.0003177059149977306,,1680,1692,1649,1736,31,-44,91.09999999999991,65.29999999999995
SignalThreshold,200,0,['Fundamentalist'],20,100,5,10,False,,100.88999999999999,,0.0006563878947537764,,1539,1738,1646,1692,-107,46,50.09999999999991,51.0
SignalThreshold,200,0,['Fundamentalist'],20,100,5,25,False,,99.5,,0.0004180532643794351,,948,1538,1701,1638,-753,-100,48.700000000000045,46.899999999999864
SignalThreshold,200,0,['Fundamentalist'],50,100,5,10,False,,99.0,,0.0003821420363446473,,2007,1509,1717,1781,290,-272,56.40000000000009,47.5
SignalThreshold,200,0,['Fundamentalist'],50,100,5,25,False,,101.02000000000001,,0.0005658451244868883,,1771,1775,1719,1771,52,4,66.20000000000005,32.0
SignalThreshold,200,0,['Fundamentalist'],20,100,10,10,False,,102.84999999999998,,0.000610422897163143,,1497,1753,1590,1722,-93,31,125.59999999999991,134.4000000000001
SignalThreshold,200,0,['Fundamentalist'],20,100,10,25,False,,99.20000000000002,,0.0004608812698380283,,1582,1637,1723,1683,-141,-46,6.099999999999909,31.5
SignalThreshold,200,0,['Fundamentalist'],50,100,10,10,True,555.0,100.5,96.22000000000001,0.0005144346383138443,0.0004610368473470814,2081,1769,1766,1744,315,25,36.90000000000009,11.600000000000136
SignalThreshold,200,0,['Fundamentalist'],50,100,10,25,False,,99.54,,0.0005889887322769979,,911,1825,1794,1706,-883,119,109.70000000000005,83.10000000000014
SignalThreshold,200,0,['Fundamentalist'],20,100,25,10,False,,101.11000000000001,,0.0006164678205390114,,1597,1819,1699,1719,-102,100,20.0,14.899999999999864
SignalThreshold,200,0,['Fundamentalist'],20,100,25,25,False,,98.6,,0.0003334045572636835,,1609,1341,1736,1733,-127,-392,1.8999999999998636,7.0
SignalThreshold,200,0,['Fundamentalist'],50,100,25,10,False,,98.1,,0.00031989986944177623,,2175,1719,1823,1717,352,2,96.59999999999991,105.70000000000005
SignalThreshold,200,0,['Fundamentalist'],50,100,25,25,False,,94.98999999999998,,0.00018632623372722868,,1835,1552,1867,1579,-32,-27,251.5999999999999,261.5
