type,it,signal_threshold,traders,random,market_maker,chartist,fundamentalist,is_recovered,time_to_recover,before_price,after_price,before_return,after_return,last_ask_orders_count,last_bid_orders_count,event_ask_orders_count,event_bid_orders_count,diff_ask_orders_count,diff_bid_orders_count,avg_diff_before_event,avg_diff_after_event
SignalThreshold,200,1,['MarketMaker'],20,100,10,10,False,,101.23,,0.0005549101447537117,,1631,1571,1684,1702,-53,-131,13.700000000000045,28.5
SignalThreshold,200,1,['MarketMaker'],20,100,10,25,False,,101.76,,0.000626376632249453,,1505,1549,1648,1649,-143,-100,16.200000000000045,24.09999999999991
SignalThreshold,200,1,['MarketMaker'],50,100,10,10,False,,96.93999999999998,,0.0003753994953050264,,1884,1600,1767,1669,117,-69,85.79999999999995,110.70000000000005
SignalThreshold,200,1,['MarketMaker'],50,100,10,25,False,,96.51,,0.0004457037667431744,,1490,1825,1822,1637,-332,188,180.89999999999986,182.89999999999986
SignalThreshold,200,1,['MarketMaker'],20,100,25,10,False,,98.20000000000002,,0.00048077422199333864,,1821,1384,1742,1611,79,-227,135.29999999999995,131.20000000000005
SignalThreshold,200,1,['MarketMaker'],20,100,25,25,False,,102.97,,0.0007714908130481427,,1577,1327,1628,1717,-51,-390,76.20000000000005,107.60000000000014
SignalThreshold,200,1,['MarketMaker'],50,100,25,10,False,,97.86999999999998,,0.0003700090646130645,,1939,2034,1848,1730,91,304,117.5,114.0
SignalThreshold,200,1,['MarketMaker'],50,100,25,25,False,,98.33,,0.00042348705330581056,,1316,2012,1863,1682,-547,330,175.70000000000005,175.29999999999995
SignalThreshold,200,1,['Fundamentalist'],20,1,5,10,False,,98.17,,0.0002378229751224447,,1584,1463,1490,1533,94,-70,57.40000000000009,30.700000000000045
SignalThreshold,200,1,['Fundamentalist'],20,1,5,25,False,,90.81,,-0.0004404901812317529,,1553,861,1504,1266,49,-405,235.29999999999995,237.69999999999982
SignalThreshold,200,1,['Fundamentalist'],50,1,5,10,False,,100.46,,0.0005786623832782848,,1596,1675,1614,1630,-18,45,15.600000000000136,12.200000000000045
SignalThreshold,200,1,['Fundamentalist'],50,1,5,25,False,,99.42,,0.0005795526236031807,,1332,1758,1641,1610,-309,148,41.399999999999864,33.700000000000045
SignalThreshold,200,1,['Fundamentalist'],20,1,10,10,False,,95.18999999999998,,0.0004803274728300946,,1631,1139,1584,1408,47,-269,172.5999999999999,186.0
SignalThreshold,200,1,['Fundamentalist'],20,1,10,25,False,,96.67,,0.0010253569913053204,,1705,904,1585,1412,120,-508,182.79999999999995,185.60000000000014
SignalThreshold,200,1,['Fundamentalist'],50,1,10,10,False,,102.9,,0.0005127185932315471,,1677,1699,1527,1695,150,4,162.5,172.20000000000005
SignalThreshold,200,1,['Fundamentalist'],50,1,10,25,False,,96.55000000000001,,8.507059329865662e-05,,1735,1274,1588,1486,147,-212,92.70000000000005,100.60000000000014
SignalThreshold,200,1,['Fundamentalist'],20,1,25,10,False,,101.89999999999999,,0.000824382451130742,,1589,1539,1557,1584,32,-45,32.5,20.5
SignalThreshold,200,1,['Fundamentalist'],20,1,25,25,False,,91.47,,-6.673461624239511e-06,,1519,1493,1624,1370,-105,123,238.5,249.9000000000001
SignalThreshold,200,1,['Fundamentalist'],50,1,25,10,False,,98.72,,0.0003469627064649926,,1943,1689,1716,1645,227,44,66.70000000000005,84.0
SignalThreshold,200,1,['Fundamentalist'],50,1,25,25,False,,98.13,,0.00023161302414879002,,1923,1420,1697,1582,226,-162,110.19999999999982,117.30000000000018
SignalThreshold,200,1,['Fundamentalist'],20,5,5,10,False,,106.97999999999999,,0.0010837625388485578,,1315,1593,1367,1539,-52,54,181.20000000000005,174.4000000000001
SignalThreshold,200,1,['Fundamentalist'],20,5,5,25,False,,103.09,,0.00014022816984846746,,1444,1222,1364,1573,80,-351,231.0999999999999,234.5
SignalThreshold,200,1,['Fundamentalist'],50,5,5,10,False,,98.78,,0.00035539603395273907,,1682,1551,1674,1654,8,-103,8.900000000000091,25.59999999999991
SignalThreshold,200,1,['Fundamentalist'],50,5,5,25,False,,94.86999999999999,,-8.725234065012087e-05,,1657,1399,1581,1494,76,-95,95.0,100.20000000000005
SignalThreshold,200,1,['Fundamentalist'],20,5,10,10,False,,94.9,,0.0001916474137029024,,1687,1345,1570,1412,117,-67,136.0,155.5999999999999
SignalThreshold,200,1,['Fundamentalist'],20,5,10,25,False,,90.66,,1.0670233944086282e-05,,1665,1040,1593,1279,72,-239,322.29999999999995,320.5
SignalThreshold,200,1,['Fundamentalist'],50,5,10,10,False,,101.38999999999997,,0.0006895538703183492,,1536,1701,1590,1610,-54,91,0.5,40.700000000000045
SignalThreshold,200,1,['Fundamentalist'],50,5,10,25,False,,93.75000000000001,,-2.5568128583845635e-05,,1720,1368,1600,1458,120,-90,99.19999999999982,146.5
SignalThreshold,200,1,['Fundamentalist'],20,5,25,10,False,,102.85,,0.00024331588415685813,,1045,1763,1506,1621,-461,142,135.80000000000018,116.19999999999982
SignalThreshold,200,1,['Fundamentalist'],20,5,25,25,False,,99.09000000000002,,0.0002960667630997837,,1664,1103,1588,1492,76,-389,80.70000000000005,113.70000000000005
SignalThreshold,200,1,['Fundamentalist'],50,5,25,10,False,,95.64999999999999,,0.00016846576190258746,,1823,1769,1734,1525,89,244,207.20000000000005,205.0
SignalThreshold,200,1,['Fundamentalist'],50,5,25,25,False,,92.50999999999999,,-0.0001251486280614996,,1503,1784,1747,1489,-244,295,270.0999999999999,258.39999999999986
SignalThreshold,200,1,['Fundamentalist'],20,10,5,10,False,,102.49000000000001,,6.576558385215643e-05,,1508,1181,1404,1617,104,-436,212.5,201.5999999999999
SignalThreshold,200,1,['Fundamentalist'],20,10,5,25,False,,100.63,,0.0007421760235840678,,1226,1662,1545,1547,-319,115,7.599999999999909,7.900000000000091
SignalThreshold,200,1,['Fundamentalist'],50,10,5,10,False,,98.78,,0.000320073812685761,,1582,1662,1628,1622,-46,40,6.0,13.099999999999909
SignalThreshold,200,1,['Fundamentalist'],50,10,5,25,False,,99.82,,0.0007192877891613389,,1624,1699,1689,1568,-65,131,116.60000000000014,122.40000000000009
SignalThreshold,200,1,['Fundamentalist'],20,10,10,10,False,,97.58000000000001,,0.0003227403644797299,,1665,1290,1613,1447,52,-157,170.29999999999995,169.4000000000001
SignalThreshold,200,1,['Fundamentalist'],20,10,10,25,False,,102.91,,-4.0359348495003896e-05,,1354,1545,1432,1530,-78,15,100.59999999999991,83.0
SignalThreshold,200,1,['Fundamentalist'],50,10,10,10,False,,99.89,,0.0007316941831878392,,1583,1781,1601,1639,-18,142,41.799999999999955,33.799999999999955
SignalThreshold,200,1,['Fundamentalist'],50,10,10,25,False,,92.12,,0.00017553118952816647,,1799,1246,1658,1383,141,-137,269.0,256.70000000000005
SignalThreshold,200,1,['Fundamentalist'],20,10,25,10,False,,97.38,,0.0003738475094358864,,1560,1325,1658,1489,-98,-164,173.5999999999999,170.4000000000001
SignalThreshold,200,1,['Fundamentalist'],20,10,25,25,False,,94.49999999999997,,0.0004815929447395234,,1476,1483,1628,1409,-152,74,222.29999999999995,207.9000000000001
SignalThreshold,200,1,['Fundamentalist'],50,10,25,10,False,,99.96,,0.00042394408308298775,,1675,1970,1715,1729,-40,241,23.90000000000009,5.5
SignalThreshold,200,1,['Fundamentalist'],50,10,25,25,False,,96.19999999999999,,0.0009322072705016253,,1718,1592,1738,1505,-20,87,235.70000000000005,237.20000000000005
SignalThreshold,200,1,['Fundamentalist'],20,25,5,10,False,,101.05,,0.0003956287362297082,,1310,1626,1595,1571,-285,55,12.5,14.399999999999864
SignalThreshold,200,1,['Fundamentalist'],20,25,5,25,False,,92.16999999999999,,-0.0003769667952932955,,1604,1286,1571,1287,33,-1,264.8000000000002,290.0
SignalThreshold,200,1,['Fundamentalist'],50,25,5,10,False,,100.30000000000001,,0.0005208746700077607,,1648,1791,1676,1653,-28,138,28.09999999999991,29.90000000000009
SignalThreshold,200,1,['Fundamentalist'],50,25,5,25,False,,101.86000000000001,,0.00101552352048897,,1694,1439,1563,1558,131,-119,8.400000000000091,9.5
SignalThreshold,200,1,['Fundamentalist'],20,25,10,10,False,,99.1,,0.0003428076291544277,,1666,1179,1568,1607,98,-428,55.299999999999955,43.700000000000045
SignalThreshold,200,1,['Fundamentalist'],20,25,10,25,False,,100.44,,0.000714609265925798,,1086,1671,1605,1578,-519,93,30.90000000000009,18.09999999999991
SignalThreshold,200,1,['Fundamentalist'],50,25,10,10,False,,99.47999999999999,,0.0005479626317818447,,1375,1840,1682,1662,-307,178,12.700000000000045,1.0
SignalThreshold,200,1,['Fundamentalist'],50,25,10,25,False,,102.35,,0.000839246272769589,,852,1834,1604,1652,-752,182,39.90000000000009,72.89999999999986
SignalThreshold,200,1,['Fundamentalist'],20,25,25,10,False,,100.54,,0.0005247380647834747,,1371,1747,1641,1612,-270,135,33.90000000000009,49.700000000000045
SignalThreshold,200,1,['Fundamentalist'],20,25,25,25,False,,93.7,,6.84773601633262e-05,,1038,1469,1662,1391,-624,78,279.5999999999999,284.3000000000002
SignalThreshold,200,1,['Fundamentalist'],50,25,25,10,False,,100.25,,0.0006263202895272355,,1547,1858,1691,1713,-144,145,10.599999999999909,16.09999999999991
SignalThreshold,200,1,['Fundamentalist'],50,25,25,25,False,,100.72999999999999,,0.0007140320746290428,,1562,1773,1694,1713,-132,60,16.0,16.699999999999818
SignalThreshold,200,1,['Fundamentalist'],20,100,5,10,False,,97.76999999999998,,0.0003877118672230633,,1725,1384,1681,1591,44,-207,84.70000000000005,98.59999999999991
SignalThreshold,200,1,['Fundamentalist'],20,100,5,25,False,,103.83999999999999,,0.000723714663442639,,1630,1582,1553,1707,77,-125,149.9000000000001,182.0999999999999
SignalThreshold,200,1,['Fundamentalist'],50,100,5,10,False,,97.87999999999998,,0.0003817861940681579,,1897,1753,1774,1667,123,86,103.29999999999995,120.29999999999995
SignalThreshold,200,1,['Fundamentalist'],50,100,5,25,False,,97.94999999999999,,0.00018350795908205872,,1824,1228,1691,1698,133,-470,2.7000000000000455,23.0
SignalThreshold,200,1,['Fundamentalist'],20,100,10,10,False,,101.15,,0.000644276390865127,,1544,1822,1679,1698,-135,124,22.0,21.0
SignalThreshold,200,1,['Fundamentalist'],20,100,10,25,False,,94.22000000000001,,0.00015846427518044221,,1526,1550,1624,1528,-98,22,81.0,101.0
SignalThreshold,200,1,['Fundamentalist'],50,100,10,10,False,,101.19000000000003,,0.0005704942997476846,,2032,1884,1712,1792,320,92,61.40000000000009,93.20000000000005
SignalThreshold,200,1,['Fundamentalist'],50,100,10,25,False,,98.97,,0.000245465252528222,,1892,1293,1760,1743,132,-450,1.0,30.799999999999955
SignalThreshold,200,1,['Fundamentalist'],20,100,25,10,False,,97.23999999999998,,0.000324736839750522,,1884,1320,1770,1590,114,-270,179.20000000000005,177.4000000000001
SignalThreshold,200,1,['Fundamentalist'],20,100,25,25,False,,102.21,,0.0006790995371389419,,1060,1826,1617,1750,-557,76,121.79999999999995,126.0
SignalThreshold,200,1,['Fundamentalist'],50,100,25,10,True,355.0,98.20000000000002,97.20000000000002,0.0003691606302255545,0.0005674283336293597,2015,1982,1770,1766,245,216,5.400000000000091,35.59999999999991
SignalThreshold,200,1,['Fundamentalist'],50,100,25,25,False,,100.28,,0.00044592149044240305,,1582,1994,1836,1826,-254,168,1.900000000000091,1.0
