type,it,signal_threshold,traders,random,market_maker,chartist,fundamentalist,is_recovered,time_to_recover,before_price,after_price,before_return,after_return,last_ask_orders_count,last_bid_orders_count,event_ask_orders_count,event_bid_orders_count,diff_ask_orders_count,diff_bid_orders_count,avg_diff_before_event,avg_diff_after_event
SignalThreshold,200,10,['MarketMaker'],20,1,10,25,False,,90.82000000000001,,-2.6874781695666954e-05,,1642,1085,1601,1289,41,-204,314.20000000000005,303.9000000000001
SignalThreshold,200,10,['MarketMaker'],50,1,10,10,False,,99.46000000000001,,0.00013084264111975862,,1720,1595,1629,1637,91,-42,0.7999999999999545,14.400000000000091
SignalThreshold,200,10,['MarketMaker'],50,1,10,25,False,,96.35,,0.000459810448993931,,1513,1556,1666,1500,-153,56,178.0999999999999,138.70000000000005
SignalThreshold,200,10,['MarketMaker'],20,1,25,10,False,,99.89000000000001,,0.0005177256991376631,,1065,1718,1576,1581,-511,137,4.900000000000091,16.200000000000045
SignalThreshold,200,10,['MarketMaker'],20,1,25,25,False,,99.33000000000001,,-0.00012501681916153538,,1623,1383,1523,1592,100,-209,68.5,56.700000000000045
SignalThreshold,200,10,['MarketMaker'],50,1,25,10,False,,103.97999999999999,,0.0007342229677202046,,1552,1774,1478,1704,74,70,203.0,227.20000000000005
SignalThreshold,200,10,['MarketMaker'],50,1,25,25,False,,106.15,,0.001163938333182004,,1185,1676,1413,1633,-228,43,187.4000000000001,215.0999999999999
SignalThreshold,200,10,['MarketMaker'],20,5,5,10,False,,101.38,,0.0008515504764614976,,1283,1630,1515,1590,-232,40,79.5,78.29999999999995
SignalThreshold,200,10,['MarketMaker'],20,5,5,25,False,,104.1,,-0.0002526174502146888,,1278,1580,1346,1606,-68,-26,256.0999999999999,259.5999999999999
SignalThreshold,200,10,['MarketMaker'],50,5,5,10,False,,99.58000000000001,,0.0007241968754218009,,1893,1150,1614,1653,279,-503,31.90000000000009,44.200000000000045
SignalThreshold,200,10,['MarketMaker'],50,5,5,25,False,,94.53999999999999,,-5.438140591529953e-05,,1414,1685,1628,1492,-214,193,115.09999999999991,153.5999999999999
SignalThreshold,200,10,['MarketMaker'],20,5,10,10,False,,97.19,,0.00026927178582727735,,1298,1397,1538,1464,-240,-67,63.0,79.59999999999991
SignalThreshold,200,10,['MarketMaker'],20,5,10,25,False,,110.66,,0.0010062671987079177,,452,1620,1219,1576,-767,44,331.29999999999995,360.70000000000005
SignalThreshold,200,10,['MarketMaker'],50,5,10,10,False,,103.57000000000001,,0.0008061603845975554,,1241,1947,1523,1724,-282,223,172.4000000000001,197.5
